Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.141-192.168.0.142-46561-50562-6,192.168.0.141,46561,192.168.0.142,50562,6,7/8/2025 10:32,119967987,3116,3118,355776,102,612,102,114.17715019255444,51.35370129432928,102,0,0.032713277742142326,1.8266784965336706,2966.4413723971215,51.96386265946098,19247.23038665168,27548.742195091898,356468,5,1.19930692E8,38501.024719101144,27975.32166328256,356542,3892,1.19967987E8,38488.28585178054,27984.556769398492,356515,46,0,1,0,0,99712,99776,25.973595772678923,25.990266886782056,0,612,57.09382518,67.65341779546694,4576.984939408002,0,0,0,1,1,0,0,0,1,57.10298363811357,114.17715019255456,0.032713278,0,0,0,0,0,0,3116,355776,3118,102,-1,6944,3116,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50584-6,192.168.0.141,46561,192.168.0.142,50584,6,7/8/2025 10:32,119968008,3116,3118,355776,102,612,102,114.17715019255446,51.22345912800223,102,0,0.032713277742142326,1.8266784965336706,2966.440853131445,51.96385356335999,19247.233755815792,27511.83124838604,356362,5,1.19930693E8,38501.025040128254,27934.010967162685,356540,3892,1.19968008E8,38488.29258902799,27948.09769272712,356387,65,0,1,0,0,99712,99776,25.973591226087542,25.99026233727245,0,612,57.09382518,67.60406267189022,4570.30929,0,0,0,1,1,0,0,0,1,57.10298363811357,114.17715019255456,0.032713278,0,0,0,0,0,0,3116,355776,3118,102,-1,6959,3116,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-47266-43761-6,192.168.0.141,47266,192.168.0.142,43761,6,7/8/2025 10:32,119925471,1193,1193,0,62192,0,0,0,0,104,52,52.13076278290028,2.605428156254876,518.5887491740599,19.895690049030534,50283.21635,42324.150962687934,226715,4,1.19917098E8,100601.59228187926,40224.95749,436850,3945,1.19914501E8,100599.41359060393,10484.68817131068,243559,5660,0,1,0,0,38176,38176,9.947845024515267,9.947845024515267,0,104,26.076246334310838,26.13574502733299,683.0771681337611,0,0,0,1,1,0,0,0,1,26.087175188600167,0,52.13076278290025,0,0,0,0,0,0,1193,0,1193,62192,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36684-6,192.168.0.141,48635,192.168.0.142,36684,6,7/8/2025 10:32,119960403,1375,1354,2300065,1969,2896,123,1672.774545454548,552.1861791992002,1969,0,1.4542097488921695,53.510176560806535,19189.94887004506,22.749173325134628,43973.75476539591,57206.34772046567,245018,-157,1.19854618E8,87230.43522561868,52184.131125951775,245026,0,1.19960403E8,88662.52993348117,51425.918956437534,245049,5,0,1,0,0,44000,44936,11.462115544910265,11.287057780224362,0,2896,843.9571428571427,923.9514921431397,853686.3598335345,0,0,0,1,1,0,0,0,0,844.2663979479663,1672.7745454545454,1.4542097488921713,0,0,0,0,0,0,1375,2300065,1354,1969,-1,7612,1375,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36696-6,192.168.0.141,48635,192.168.0.142,36696,6,7/8/2025 10:32,119960095,1387,1363,2301652,1977,2001,505,1659.446286950252,557.3696320619385,1977,0,1.450476889214966,53.54990952352754,19203.29422880167,22.92428994825321,43637.72098945067,57127.05309037059,246639,-131,1.19858565E8,86478.04112554107,52605.24521419173,246646,0,1.19960095E8,88076.42804698997,51802.09435487524,246644,6,0,1,0,0,44384,45260,11.562178239355346,11.362111708897864,0,2001,838.0974191203211,919.5924990582774,845650.3643242479,0,0,0,1,1,0,0,0,0,838.4021818181818,1659.4462869502524,1.450476889214967,0,0,0,0,0,0,1387,2301652,1363,1977,-1,8148,1387,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-42136-39629-6,192.168.0.141,42136,192.168.0.142,39629,6,7/8/2025 10:32,119933518,1198,1199,0,62400,0,0,0,0,104,0,52.043369474562176,2.6018076397816867,520.2882483610628,19.98607261733121,50055.72537562598,42637.16085386319,209876,6,1.19927074E8,100189.70258980792,42029.309314253696,431739,3918,1.19900978E8,100084.28881469119,11118.069602871452,209895,910,0,0,0,0,38336,38368,9.988867332316559,9.997205285014653,0,104,26.021684737281078,26.09202667132493,680.7938558171315,0,0,0,0,1,0,0,0,1,26.032540675844807,0,52.043369474562134,0,0,0,0,0,0,1198,0,1199,62400,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-52776-35679-6,192.168.0.141,52776,192.168.0.142,35679,6,7/8/2025 10:32,119989682,600,601,0,31200,0,0,0,0,52,0,51.91347753743758,2.121124243,260.0223575890467,10.009193957193753,99991.40166666666,84784.92169474663,213981,31,1.19785067E8,199975.07011686143,42071.22538759482,559976,4922,1.19985242E8,199975.4033333333,4008.584636581424,260027,126499,0,0,0,0,19200,19232,5.000429953635513,5.008764003558239,0,52,25.956738768718765,26.01078605477584,676.5609911873213,0,0,0,0,1,0,0,0,1,25.97835137385512,0,51.91347754,0,0,0,0,0,0,600,0,601,31200,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,7/8/2025 10:32,118787754,225,1,0,0,0,0,0,0,0,0,0,0,0,1.9025530190595235,527945.5733333336,792598.1795183817,2561302,0,1.17759588E8,525712.4464285715,793663.5897231348,2561302,0,0,0,0,0,0,0,0,0,0,0,0,1.8941346428689947,0.008418376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.166-224.0.0.251-5353-5353-17,192.168.0.166,5353,224.0.0.251,5353,17,7/8/2025 10:32,32259153,6,1,964,366,423,43,160.66666666666669,182.37726466494297,366,366,366,0,41.22860882305249,0.21699267801606573,5376525.499999999,1.2663269620330459E7,3.1220355E7,0,3.2249647E7,6449929.4,1.3849423358120956E7,3.1220355E7,0,0,0,0,0,0,0,0,0,0,48,8,0.18599372401377062,0.030998954002295104,43,423,212,181.08798177365924,32792.857142857145,0,0,0,0,0,0,0,0,0,242.28571428571428,160.66666666666666,366,0,0,0,0,0,0,6,964,1,366,-1,-1,6,0,1038798,0,1038798,1038798,3.1220355E7,0,3.1220355E7,3.1220355E7,MITM
192.168.0.142-192.200.0.101-45290-443-6,192.168.0.142,45290,192.200.0.101,443,6,7/8/2025 10:32,91612974,3,5,0,0,0,0,0,0,0,0,0,0,0,0.087323876,1.3087567714285716E7,1.6026474068582062E7,3.0233133E7,216986,6.0931988E7,3.0465994E7,2842.5692603699213,3.0468004E7,3.0463984E7,9.1612974E7,2.29032435E7,1.5091581957854263E7,3.0466636E7,265880,0,0,0,0,96,160,0.032746454,0.054577423,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,599,0,0,244751.33333333334,18310.741992975964,265880,233503,3.0220578E7,19494.347873165698,3.0233133E7,3.019812E7,MITM
192.168.0.140-192.168.0.255-57621-57621-17,192.168.0.140,57621,192.168.0.255,57621,17,7/8/2025 10:32,108035674,3,1,132,44,44,44,44,0,44,44,44,0,1.6290915165670183,0.037024807,3.6011891333333336E7,5128097.352661153,3.9934775E7,3.0209145E7,7.7826529E7,3.89132645E7,1444634.0032065215,3.9934775E7,3.7891754E7,0,0,0,0,0,0,0,0,0,24,8,0.027768605396028722,0.009256202,44,44,44,0,0,0,0,0,0,0,0,0,0,0,55,44,44,0,0,0,0,0,0,3,132,1,44,-1,-1,3,0,0,0,0,0,3.6011891333333336E7,5128097.352661153,3.9934775E7,3.0209145E7,MITM
192.168.0.142-54.161.152.147-35674-443-6,192.168.0.142,35674,54.161.152.147,443,6,7/8/2025 10:32,91684664,3,5,0,0,0,0,0,0,0,0,0,0,0,0.087255596,1.3097809142857142E7,1.5955393160423212E7,3.0215908E7,252086,6.0923999E7,3.04619995E7,2796.6073195927956,3.0463977E7,3.0460022E7,9.1684664E7,2.2921166E7,1.5112826958588809E7,3.0534885E7,252086,0,0,0,0,96,160,0.032720848,0.054534747490594504,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,484,0,0,309222.6666666667,52937.846615945135,356605,252086,3.0154775E7,55555.38226850752,3.0215908E7,3.0107372E7,MITM
192.168.0.141-192.168.0.142-48635-39600-6,192.168.0.141,48635,192.168.0.142,39600,6,7/8/2025 10:32,70659651,3,5,0,0,0,0,0,0,0,0,0,0,0,0.113218787,1.0094235857142858E7,1.9077431935346525E7,5.2222501E7,8,6.1440857E7,3.07204285E7,3.0408522548629563E7,5.2222501E7,9218356,7.0655548E7,1.7663887E7,2.344955554182943E7,5.2229691E7,8,0,0,0,0,96,160,0.042457045,0.070761742,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,2399.333333333333,4141.044836,7181,8,2.354945E7,2.483159060506457E7,5.2222501E7,9211605,MITM
192.168.0.141-192.168.0.142-50053-44866-6,192.168.0.141,50053,192.168.0.142,44866,6,7/8/2025 10:32,70659650,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11321878894107175,1.0094235714285715E7,1.9077422371099524E7,5.2222501E7,19,6.1440856E7,3.0720428E7,3.0408523255736344E7,5.2222501E7,9218355,7.0655524E7,1.7663881E7,2.344960896107934E7,5.2229776E7,19,0,0,0,0,96,160,0.042457046,0.070761743,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,2431.333333333333,4176.551967033732,7254,19,2.354941E7,2.483162524736758E7,5.2222501E7,9211521,MITM
192.168.0.141-192.168.0.142-46561-49680-6,192.168.0.142,49680,192.168.0.141,46561,6,7/8/2025 10:33,61473450,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065068741,2.049115E7,3.544808899711874E7,6.1423075E7,12924,0,0,0,0,0,6.147345E7,3.0736725E7,4.345001606185206E7,6.1460526E7,12924,0,0,0,0,32,96,0.016267185,0.048801556,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,12924,0,12924,12924,6.1423075E7,0,6.1423075E7,6.1423075E7,MITM
192.168.0.166-192.168.0.255-57621-57621-17,192.168.0.166,57621,192.168.0.255,57621,17,7/8/2025 10:33,82943970,2,1,88,44,44,44,44,0,44,44,44,0,1.591435760791291,0.036168995,4.1471985E7,6516643.769513414,4.6079948E7,3.6864022E7,3.6864022E7,3.6864022E7,0,3.6864022E7,3.6864022E7,0,0,0,0,0,0,0,0,0,16,8,0.024112663042292287,0.012056331521146144,44,44,44,0,0,0,0,0,0,0,0,0,0,0,58.666666666666664,44,44,0,0,0,0,0,0,2,88,1,44,-1,-1,2,0,0,0,0,0,4.1471985E7,6516643.769513414,4.6079948E7,3.6864022E7,MITM
192.168.0.141-192.168.0.142-46561-50574-6,192.168.0.141,46561,192.168.0.142,50574,6,7/8/2025 10:34,119984866,3518,3210,471412,134,134,134,134,0,134,0,0.041744548,2.3651151072209924,3930.0456442565014,56.073738499653786,17836.31128,27110.19799250294,255198,-137,1.19957623E8,34107.93944,29233.765785193216,255283,0,1.19984866E8,37390.11093798679,28538.373522013342,255237,5,0,1,0,0,112576,103136,29.320364453296968,26.753374046356814,0,134,70.09659681973528,66.93337639,4480.076875,0,0,0,1,1,0,0,0,0,70.10701545778835,134,0.041744548286604365,0,0,0,0,0,0,3518,471412,3210,134,-1,3946,3518,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50584-6,192.168.0.141,46561,192.168.0.142,50584,6,7/8/2025 10:34,119996885,3105,3107,355674,102,816,102,114.54879227053137,53.47056005,102,0,0.032829096,1.8299092191257402,2964.8769632645044,51.76801047793865,19320.058766704176,27637.603726643418,255307,5,1.1995442E8,38645.10953608237,28076.91342775473,255347,3945,1.19996885E8,38633.89729555693,28096.74448340266,255332,52,0,1,0,0,99360,99424,25.875671689310934,25.892338788627722,0,816,57.27957508450048,68.62289911078744,4709.102282369312,0,0,0,1,1,0,0,0,1,57.28879587894398,114.54879227053141,0.032829096,0,0,0,0,0,0,3105,355674,3107,102,-1,6959,3105,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50562-6,192.168.0.141,46561,192.168.0.142,50562,6,7/8/2025 10:34,119996905,3104,3106,355674,102,816,102,114.58569587628878,53.50231743845167,102,0,0.032839665,1.830203771919459,2964.876469105599,51.75133475317551,19326.285231116173,27673.310407562643,255331,4,1.19954421E8,38657.56397035127,28111.293844724634,255348,3946,1.19996905E8,38646.34621578099,28120.54982640929,255388,67,0,1,0,0,99328,99392,25.867333828318323,25.884000924857187,0,816,57.29801964256979,68.65065636,4712.912619265956,0,0,0,1,1,0,0,0,1,57.30724637681159,114.58569587628865,0.032839665164198326,0,0,0,0,0,0,3104,355674,3106,102,-1,6944,3104,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-47266-43761-6,192.168.0.141,47266,192.168.0.142,43761,6,7/8/2025 10:34,119920043,1192,1192,0,62192,0,0,0,0,104,52,52.174496644295324,3.008482926612688,518.6122223121617,19.87991282,50323.14016,42713.53748936331,255381,4,1.19892734E8,100665.60369437456,39531.11362,321601,4174,1.19915539E8,100684.75146935339,10971.753232826843,272446,22831,0,1,0,0,38144,38144,9.939956409,9.939956409,0,104,26.098113207547186,26.179147280058682,685.3477523,0,0,0,1,1,0,0,0,1,26.109060402684563,0,52.17449664,0,0,0,0,0,0,1192,0,1192,62192,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36684-6,192.168.0.141,48635,192.168.0.142,36684,6,7/8/2025 10:34,119964085,1371,1352,2298470,1969,2896,147,1676.491611962072,548.4055565834774,1969,0,1.4563609467455603,53.54974047,19176.064236225367,22.69846012662873,44072.03710506977,57703.374073473016,255278,-110,1.19857572E8,87487.27883211685,53065.854810311655,255348,0,1.19964085E8,88796.50999259806,52393.041329533786,255349,5,0,1,0,0,43872,44856,11.42842043099816,11.270039695630572,0,2896,845.2305433186493,924.4465524217925,854601.4282845379,0,0,0,1,1,0,0,0,0,845.5409474843922,1676.4916119620714,1.456360946745562,0,0,0,0,0,0,1371,2298470,1352,1969,-1,7612,1371,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36696-6,192.168.0.141,48635,192.168.0.142,36696,6,7/8/2025 10:34,119968963,1393,1366,2295320,1961,2896,147,1647.753050969132,561.8470316383916,1961,0,1.4355783308931214,53.05816720243365,19148.961052534894,22.99761480808999,43498.536258158136,57517.068775666536,261072,-110,1.19863164E8,86108.59483,53703.12921,261130,0,1.19968963E8,87889.35018315022,52882.077924379606,261086,6,0,1,0,0,44576,45200,11.611336508760186,11.386278299329803,0,2896,833.0586956521752,915.7760279755942,838645.7334147563,0,0,0,1,1,0,0,0,0,833.3606379122871,1647.7530509691314,1.4355783308931187,0,0,0,0,0,0,1393,2295320,1366,1961,-1,8148,1393,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-42136-39629-6,192.168.0.141,42136,192.168.0.142,39629,6,7/8/2025 10:34,119904055,1196,1196,0,62400,0,0,0,0,156,52,52.173913043478294,3.680529578840082,520.4160943514379,19.94928361680512,50148.07820995406,42700.22138256227,240897,5,1.19817644E8,100265.8108786611,40780.39851710359,315845,3967,1.19900082E8,100334.79665271957,12044.25688940913,240947,5739,0,1,0,0,38272,38272,9.974641808,9.974641808,0,156,26.097785206853338,26.221696943134535,687.5773906,0,0,0,1,1,0,0,0,1,26.108695652173914,0,52.17391304347826,0,0,0,0,0,0,1196,0,1196,62400,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-52776-35679-6,192.168.0.141,52776,192.168.0.142,35679,6,7/8/2025 10:34,119806811,600,600,0,31200,0,0,0,0,52,52,52,0,260.4192511225426,10.016125043174716,99922.27773144288,84617.46699,255370,0,1.1979758E8,199995.95993322204,43583.65017853232,449340,0,1.19800828E8,200001.38230383987,4863.459264674807,255391,138631,0,1,0,0,19200,19200,5.008062521587358,5.008062521587358,0,52,26.021648626144916,26.01082206082242,676.5628642797664,0,0,0,1,1,0,0,0,1,26.043333333333333,0,52,0,0,0,0,0,0,600,0,600,31200,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,7/8/2025 10:34,117764061,175,1,0,0,0,0,0,0,0,0,0,0,0,1.4945136784982305,672937.4914285716,929118.2665742016,2566990,0,1.17763013E8,676798.9252873564,930390.3746710041,2566990,0,0,0,0,0,0,0,0,0,0,0,0,1.4860221235067632,0.008491555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.140-224.0.0.251-5353-5353-17,192.168.0.140,5353,224.0.0.251,5353,17,7/8/2025 10:33,53258129,1,1,45,77,45,45,45,0,77,77,77,0,2.2907301155847968,0.037552952714504866,5.3258129E7,0,5.3258129E7,5.3258129E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.018776476357252433,0.018776476357252433,45,77,66.33333333333333,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1,99.5,45,77,0,0,0,0,0,0,1,45,1,77,-1,-1,1,0,0,0,0,0,5.3258129E7,0,5.3258129E7,5.3258129E7,MITM
192.168.0.166-224.0.0.251-5353-5353-17,192.168.0.166,5353,224.0.0.251,5353,17,7/8/2025 10:34,31229426,6,1,964,366,423,43,160.66666666666669,182.37726466494297,366,366,366,0,42.58803860179819,0.22414757158841153,5204904.333333334,1.2491525658239905E7,3.0699969E7,0,3.1218394E7,6243678.8,1.3673144248620823E7,3.0699969E7,0,0,0,0,0,0,0,0,0,0,48,8,0.19212648993292417,0.032021082,43,423,212,181.08798177365924,32792.857142857145,0,0,0,0,0,0,0,0,0,242.28571428571428,160.66666666666666,366,0,0,0,0,0,0,6,964,1,366,-1,-1,6,0,529457,0,529457,529457,3.0699969E7,0,3.0699969E7,3.0699969E7,MITM
192.168.0.142-192.200.0.101-45290-443-6,192.168.0.142,45290,192.200.0.101,443,6,7/8/2025 10:34,91607279,3,5,0,0,0,0,0,0,0,0,0,0,0,0.087329305,1.3086754142857142E7,1.5988971704654029E7,3.0229939E7,215276,6.0927994E7,3.0463997E7,5665.339530866619,3.0468003E7,3.0459991E7,9.1607279E7,2.290181975E7,1.5112149857166063E7,3.0552952E7,234070,0,0,0,0,96,160,0.032748489,0.054580815570343486,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,599,0,0,284423.6666666667,60874.477084680846,352075,234070,3.0179577333333332E7,63738.99891223059,3.0229939E7,3.0107916E7,MITM
192.168.0.142-54.161.152.147-35674-443-6,192.168.0.142,35674,54.161.152.147,443,6,7/8/2025 10:34,91764219,3,5,0,0,0,0,0,0,0,0,0,0,0,0.08717995,1.3109174142857142E7,1.5921808956675656E7,3.0203023E7,260994,6.0932004E7,3.0466002E7,2807.213921310594,3.0467987E7,3.0464017E7,9.1764219E7,2.294105475E7,1.5035323815761589E7,3.0571241E7,388414,0,0,0,0,96,160,0.032692481151068264,0.054487469,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,484,0,0,335131.6666666667,66220.63723895546,388414,260994,3.0130202E7,65640.86381972741,3.0203023E7,3.0075583E7,MITM
192.168.0.141-192.168.0.142-48635-39600-6,192.168.0.141,48635,192.168.0.142,39600,6,7/8/2025 10:34,70556801,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11338382532394008,1.0079543E7,1.9076529451080795E7,5.221836E7,23,6.14383E7,3.071915E7,3.040447436230727E7,5.221836E7,9219940,7.0552917E7,1.763822925E7,2.3460893109793473E7,5.2227982E7,23,0,0,0,0,96,160,0.042518934,0.070864891,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,3215,5513.125066602425,9581,23,2.3514424E7,2.4858395462812014E7,5.221836E7,9108897,MITM
192.168.0.141-192.168.0.142-50053-44866-6,192.168.0.141,50053,192.168.0.142,44866,6,7/8/2025 10:34,70556801,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11338382532394008,1.0079542999999998E7,1.9076523266655337E7,5.2218361E7,49,6.14383E7,3.071915E7,3.040447577652083E7,5.2218361E7,9219939,7.0552898E7,1.76382245E7,2.346091526679455E7,5.222802E7,49,0,0,0,0,96,160,0.042518934,0.070864891,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,3236,5509.656885868665,9598,49,2.3514396666666668E7,2.485842000337339E7,5.2218361E7,9108854,MITM
192.168.0.141-192.168.0.142-46561-49680-6,192.168.0.142,49680,192.168.0.141,46561,6,7/8/2025 10:35,61598834,1,3,0,0,0,0,0,0,0,0,0,0,0,0.064936294,2.0532944666666664E7,3.53189293497037E7,6.1315724E7,120276,0,0,0,0,0,6.1598834E7,3.0799417E7,4.338685728415648E7,6.1478558E7,120276,0,0,0,0,32,96,0.016234073521586463,0.048702220564759396,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,120276,0,120276,120276,6.1315724E7,0,6.1315724E7,6.1315724E7,MITM
192.168.0.166-192.168.0.255-57621-57621-17,192.168.0.166,57621,192.168.0.255,57621,17,7/8/2025 10:35,84991955,2,1,88,44,44,44,44,0,44,44,44,0,1.553088171698133,0.035297458,4.24959775E7,3620182.3658153606,4.5055833E7,3.9936122E7,4.5055833E7,4.5055833E7,0,4.5055833E7,4.5055833E7,0,0,0,0,0,0,0,0,0,16,8,0.023531639,0.011765819482561614,44,44,44,0,0,0,0,0,0,0,0,0,0,0,58.666666666666664,44,44,0,0,0,0,0,0,2,88,1,44,-1,-1,2,0,0,0,0,0,4.24959775E7,3620182.3658153606,4.5055833E7,3.9936122E7,MITM
192.168.0.141-192.168.0.142-46561-50574-6,192.168.0.141,46561,192.168.0.142,50574,6,7/8/2025 10:36,119993301,3526,3275,473824,134,938,134,134.38003403289878,16.27078271,134,0,0.040916031,2.341526871851577,3949.8705015207474,56.678164058508564,17646.07367647064,26465.16619180675,242181,-122,1.19958762E8,34030.85446808506,28239.058395576376,242228,0,1.19993301E8,36650.36682956623,27620.99104759087,242209,4,0,1,0,0,112832,105268,29.384973749492897,27.293190309015667,0,938,69.69891208468086,68.16206606823901,4646.0672506909805,0,0,0,1,1,0,0,0,0,69.70916041758565,134.38003403289846,0.040916030534351146,0,0,0,0,0,0,3526,473824,3275,134,-1,3968,3526,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50562-6,192.168.0.141,46561,192.168.0.142,50562,6,7/8/2025 10:36,119993519,3123,3125,356184,102,612,102,114.05187319884735,51.549207742500705,102,0,0.03264,1.8246314696398245,2969.2103621029732,52.06947885243702,19208.18296782465,27099.17387790957,247180,4,1.19962239E8,38424.80429212051,27146.162076187735,247275,3511,1.19993519E8,38410.21734955183,27153.623621726838,247196,52,0,1,0,0,99936,100012,26.026405642791424,26.043073209645595,0,612,57.031204992798905,67.67491553408726,4579.894192545846,0,0,0,1,1,0,0,0,1,57.04033290653009,114.05187319884726,0.03264,0,0,0,0,0,0,3123,356184,3125,102,-1,6944,3123,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50584-6,192.168.0.141,46561,192.168.0.142,50584,6,7/8/2025 10:36,119993490,3119,3121,356082,102,612,102,114.16543764026936,51.84781424150948,102,0,0.032681832745914706,1.8258003560311002,2968.361033586072,52.002821153047556,19232.80814233052,27116.30533851949,247139,3,1.19959055E8,38473.07729313655,27194.469270465102,247275,3712,1.1999349E8,38459.45192307697,27203.961829233784,247170,63,0,1,0,0,99808,99872,25.993076791082583,26.00974436196497,0,612,57.087966672007774,67.83655024,4601.797549086065,0,0,0,1,1,0,0,0,1,57.097115384615385,114.16543764026932,0.032681833,0,0,0,0,0,0,3119,356082,3121,102,-1,6959,3119,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-47266-43761-6,192.168.0.141,47266,192.168.0.142,43761,6,7/8/2025 10:36,119922034,1193,1193,0,62192,0,0,0,0,104,52,52.13076278,2.605428156254874,518.6036120768265,19.896260265231994,50281.77526205452,42578.201233288266,237455,0,1.19917272E8,100601.73825503349,39042.659812413156,449864,0,1.19917512E8,100601.93959731546,10503.15086367887,237455,25085,0,1,0,0,38176,38176,9.948130132615997,9.948130132615997,0,104,26.07624633431086,26.13574502733301,683.0771681,0,0,0,1,1,0,0,0,1,26.087175188600167,0,52.13076278290025,0,0,0,0,0,0,1193,0,1193,62192,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36684-6,192.168.0.141,48635,192.168.0.142,36684,6,7/8/2025 10:36,119979206,1371,1358,2303938,1969,2009,505,1680.479941648431,549.5337348082094,1969,0,1.4499263622974943,53.43131111402539,19219.22204,22.74560810145718,43980.647360703784,57055.84851532508,268105,-88,1.19872429E8,87498.12335766431,51698.25045173915,268135,0,1.19979206E8,88415.03758290327,51249.22726584211,268153,5,0,1,0,0,43872,45124,11.426980105202563,11.318627996254618,0,2009,845.3758242,926.4200727095871,858254.1511192367,0,0,0,1,1,0,0,0,0,845.6855991,1680.4799416484318,1.4499263622974963,0,0,0,0,0,0,1371,2303938,1358,1969,-1,7612,1371,0,0,0,0,0,0,0,0,0,MITM
